natemis,province,name,region
300011302,NC,WESLAAN SEKONDERE SKOOL,DOUGLAS
300021212,NC,WILLIE THERON PRIMERE SKOOL,DE AAR
300021213,NC,ZINGISANI PRIMARY SCHOOL,DE AAR
300044221,NC,AGANG-THUTO PRIMARY SCHOOL,POSTMASBURG
300041401,NC,AJ FERREIRA SEKONDERE SKOOL,UPINGTON
300043201,NC,ALHEIT (NGK) PRIMERE SKOOL,KAKAMAS
300044201,NC,ASMANDIA PRIMARY SCHOOL,POSTMASBURG
300044202,NC,ASSMANG PRIMERE SKOOL,POSTMASBURG
300043202,NC,ASSUMPTA (RK) PRIMERE SKOOL,AUGRABIES
300043228,NC,AUGRABIES AKADEMIE,AUGRABIES
300043212,NC,AUGRABIES INTERMEDIATE SCHOOL,AUGRABIES
300042301,NC,BLAAUWSKOP (RC) INTERMEDIATE SCHOOL,UPINGTON
300044401,NC,BLINKKLIP SEKONDERE SKOOL,POSTMASBURG
300042201,NC,BLOEMSMOND PRIMERE SKOOL,BLOEMSMOND
300043301,NC,BRANDBOOM INTERMEDIATE SCHOOL,BOEGOEBERG
300043401,NC,CARLTON VAN HEERDEN SEKONDERE SKOOL,UPINGTON
300043204,NC,CILLIE (NGK) PRIMERE SKOOL,KAKAMAS
300042223,NC,CORNELIUS JANSEN PRIMERE SKOOL,UPINGTON
300045305,NC,CUM LAUDE ONAFHANKLIKE SKOOL,GROOTDRINK
300045302,NC,DANIELSKUIL COMBINED SCHOOL,DANIELSKUIL
300045301,NC,DANIELSKUIL INTERMEDIATE SCHOOL,DANIELSKUIL
300045203,NC,DIE KUIL INTERMEDIERE SKOOL,DANIELSKUIL
300041101,NC,FANIE MALAN LAERSKOOL,UPINGTON
300044204,NC,FINSCH (SSKV) PRIMARY SCHOOL,LIME ACRES
300041202,NC,FRANCISCUS INTERMEDIATE SCHOOL,UPINGTON
300043207,NC,FRANK BIGGS PRIMERE SKOOL,LOUISVALE
300042302,NC,FRIERSDALE (RK) INTERMEDIATE SCHOOL,KEIMOES
300043208,NC,GARIEPWATER PRIMERE SKOOL,GROBLERSHOOP
300041204,NC,GROOT MIER (VGK) PRIMERE SKOOL,MIER
300043302,NC,GROOTDRINK INTERMEDIATE SCHOOL,GROOTDRINK
300041402,NC,HOERSKOOL DUINEVELD,UPINGTON
300043402,NC,HOERSKOOL GROBLERSHOOP,GROBLERSHOOP
300043403,NC,HOERSKOOL MARTIN OOSTHUIZEN,KAKAMAS
300042401,NC,HOERSKOOL ORANJEZICHT,KEIMOES
300044403,NC,HOERSKOOL POSTMASBURG,POSTMASBURG
300041403,NC,HOERSKOOL UPINGTON,UPINGTON
300044205,NC,HTT BIDI MEMORIAL PRIMARY SCHOOL,POSTMASBURG
300043309,NC,JG JANSEN INTERMEDIERE SKOOL,GROBLERSHOOP
300041205,NC,JJ ADAMS INTERMEDIATE SCHOOL,ASKHAM
300043303,NC,KAKAMAS INTERMEDIATE SCHOOL,KAKAMAS
300043232,NC,KAKAMAS PRIMARY SCHOOL,KAKAMAS
300042304,NC,KALKSLOOT INTERMEDIATE SCHOOL,UPINGTON
300043304,NC,KAROS INTERMEDIATE SCHOOL,UPINGTON
300041206,NC,KEIDEBEES INTERMEDIERE SKOOL,UPINGTON
300042305,NC,KEIMOES (RK) INTERMEDIATE SCHOOL,KEIMOES
300042303,NC,KEIMOES GEKOMBINEERDE SKOOL,KEIMOES
300034305,NC,KENHARDT INTERMEDIERE SKOOL,KENHARDT
300034307,NC,KENHARDT PRIMERE SKOOL,KENHARDT
300045206,NC,KGOTATSANO PRIMARY SCHOOL,KURUMAN
300044206,NC,KHOSIS (MET) PRIMARY SCHOOL,POSTMASBURG
300041207,NC,KLEIN MIER (VGK) PRIMERE SKOOL,MIER
300045402,NC,KUILSVILLE HIGH SCHOOL,DANIELSKUIL
300042203,NC,LAERSKOOL CURRIESCAMP,KEIMOES
300043213,NC,LAERSKOOL GROBLERSHOOP,GROBLERSHOOP
300041210,NC,LAERSKOOL ORANJE-NOORD,UPINGTON
300044211,NC,LAERSKOOL POSTMASBURG,POSTMASBURG
300044212,NC,LAERSKOOL SAAMBOU,OLIFANTSHOEK
300043214,NC,LAERSKOOL SENTRAAL KAKAMAS,KAKAMAS
300043216,NC,LAERSKOOL WILGENHOUTSDRIF,GROOTDRINK
300043305,NC,LEERKRANS INTERMEDIATE SCHOOL,UPINGTON
300044210,NC,LIME ACRES PRIMARY SCHOOL,LIME ACRES
300042308,NC,LION OF JUDAH,UPINGTON
300041211,NC,LOUBOS (VGK) PRIMERE SKOOL,MIER
300043231,NC,LOUISVALE PRIMARY SCHOOL,LOUISVALE
300042210,NC,LOXTONVALE PRIMERE SKOOL,KEIMOES
300043217,NC,LUKHANYISO PRIMARY SCHOOL,UPINGTON
300043218,NC,LUTZBURG (SSKV) INTERMEDIERE SKOOL,KAKAMAS
300042212,NC,MCTAGGARTSKAMP (RK) PRIMERE SKOOL,DYASONSKLIP
300042306,NC,MORELIG INTERMEDIATE SCHOOL,KEIMOES
300042213,NC,NEILERSDRIFT INTERMEDIERE SKOOL,KEIMOES
300041212,NC,OLYVENHOUTSDRIFT PRIMERE SKOOL,UPINGTON
300042214,NC,OP DIE VOORPOS PRIMERE SKOOL,UPINGTON
300041213,NC,ORANJE-OEWER INTERMEDIERE SKOOL,UPINGTON
300043221,NC,ORANJE-SUID PRIMERE SKOOL,KAKAMAS
300042402,NC,PABALLELO HIGH SCHOOL,UPINGTON
300041220,NC,PABALLELO PRIMARY SCHOOL,UPINGTON
300043222,NC,PERDE-EILAND (NGK) PRIMERE SKOOL,KAKAMAS
300041138,NC,PHILANDERSBRON PRIMARY,MIER
300044217,NC,POSTDENE PRIMERE SKOOL,POSTMASBURG
300044404,NC,RATANG-THUTO SECONDARY SCHOOL,POSTMASBURG
300044220,NC,RE FENTSE PRIMARY SCHOOL,POSTMASBURG
300042215,NC,RIEMVASMAAK PRIMERE SKOOL,KAKAMAS
300041301,NC,RIETFONTEIN GEKOMBINEERDE SKOOL,MIER
300043224,NC,ROSENDAL INTERMEDIATE SCHOOL,UPINGTON
300042403,NC,SAUL DAMON SEKONDERE SKOOL,UPINGTON
300043306,NC,SC KEARNS SECONDARY SCHOOL,UPINGTON
300044214,NC,SHA-LEJE PRIMARY SCHOOL,LIME ACRES
300044219,NC,SHILOAH ACADEMY,POSTMASBURG
300043226,NC,SIMBRUNER PRIMARY SCHOOL,UPINGTON
300042217,NC,SOVERBY PRIMERE SKOOL,KEIMOES
300042307,NC,ST MARIA GORETTI (RC) PRIMARY SCHOOL,AUGRABIES
300043308,NC,STERNHAM INTERMEDIERE SKOOL,GROBLERSHOOP
300042218,NC,SWARTHMORE (DRC) PRIMARY SCHOOL,UPINGTON
300041216,NC,SWARTKOPSDAM VKK PRIMERE SKOOL,NOENIEPUT
300043227,NC,TOPLINE INTERMEDIATE  SCHOOL,GROBLERSHOOP
300043229,NC,UITSIG  PRIMERE SKOOL,GROBLERSHOOP
300042219,NC,VAALKOPPIES (NGK) PRIMERE SKOOL,UPINGTON
300041215,NC,VELA-LANGA PRIMARY SCHOOL,UPINGTON
300041217,NC,VOORUITSIG INTERMEDIATE SCHOOL,UPINGTON
300042220,NC,VORSTER EILAND PRIMERE SKOOL,KEIMOES
300041219,NC,VREDESVALLEI PRIMERE SKOOL,KAKAMAS
300042221,NC,VYEBOS-EILAND PRIMERE SKOOL,KEIMOES
300041218,NC,WELKOM PRIMERE SKOOL,MIER
300042222,NC,WESTERKIM PRIMARY SCHOOL,UPINGTON
600105349,NW,CENTRAL,.
600105381,NW,Corner Stone Academy,Mogwase
600105372,NW,Da Silva Academy,Rustenburg
600100510,NW,Die HoErskool Wagpos,Brits
600105359,NW,DIPHETOGO,Pretoria
600105405,NW,Faith Intergrity Christian College Primary School,Rustenburg
600105392,NW,Fly Eagle Primary,RUSTENBURG
600105395,NW,GS Technical College,HAMMANSKRAL
600105350,NW,Holy Family Primary,RUSTENBURG
600105404,NW,Itse Jehova Christian College Primary School,RUSTENBURG
600105388,NW,Kid'z College Primary School,RUSTENBURG
600100768,NW,KOSTER SKOOL GEKOMBINEERD,RUSTENBURG
600100812,NW,Laerskool Vastrap,Rustenburg
600104065,NW,Lebone II College,Rustenburg
600105294,NW,Madiba-A-Toloane Secondary  School,JERICHO
600105293,NW,MADINYANE,.
600105416,NW,MARIKANA II PRIMARY SCHOOL,
600105344,NW,MERIDIAN,Rustenburg
600105343,NW,MERIDIAN RUSTENBURG,Rustenburg
600105358,NW,MMADIKETE LION,Brits
600105296,NW,MOKGOBOLA-SETSHEDI,.
600105394,NW,Noble Palms Secondary School,RUSTENBURG
600105407,NW,Oukasi Primary School,Brits
600105071,NW,Pecanwood College,
600105397,NW,Platinum Village Primary,Rustenburg
600105398,NW,Platinum Village Secondary,RUSTENBURG
600105239,NW,PLG HAARTEBEESPOORT ACADEMY,
600105401,NW,Rebone Lesedi Primary School,Rusternburg
600105312,NW,RIVERSIDE PRIVATE,Rustenburg
600105317,NW,SILVER CREEK PRIMARY,Mooinooi
600105369,NW,Silwerrand Laerskool,Rustenburg
600105412,NW,St Anthanasius Orthodox Christian School Independent,
600105386,NW,ST Athanasius Christian School,RADIPAPANANA
600105319,NW,THUTO-KITSO,Rustenburg
600105295,NW,ZACHARIA MANKATLENG,.
600100716,NW,KHULUSA,BRITS
600101341,NW,MOLELWANE,BRITS
600101377,NW,MOREKOLODI,PRETORIA
600105072,NW,SUNSHINE CHRISTIAN,Tlhabane
600100118,NW,BLYDEVILLE INTERMEDIATE,LICHTENBURG
600100148,NW,BOITEKO PRIMARY SCHOOL,ITSOSENG
600100180,NW,BONTLE PRIMARY SCHOOL,ITSOSENG
600100231,NW,CARLISONIA PRIMARY,LICHTENBURG
600100292,NW,DINGAKE PRIMARY,ITSOSENG
600100317,NW,DITSOBOTLA PRIMARY,LICHTENBURG
600100322,NW,DOORNHOEK PRIMARY,LICHTENBURG
600100331,NW,DUDFIELD PRIMARY,LICHTENBURG
600105370,NW,DURAL ARQAM,Lichtenburg
600100374,NW,FM RAMABOA SECONDARY,ITSOSENG
600100386,NW,GABORONE SECONDARY,VENTERSDORP
600100481,NW,HAKBOSLAAGTE PRIMARY,COLIGNY
600100243,NW,HOERSKOOL COLIGNY,COLIGNY
600100586,NW,J.M. LEKGETHA COMMERCIAL HIGH,LICHTENBURG
600100759,NW,KOPANELO MIDDLE,ITSOSENG
600100838,NW,LEGAE-THUTO PUBLIC SCHOOL,LICHTENBURG
600105351,NW,LICHTENBURG ENGLISH,Lichtenburg
600105297,NW,LIVING WATERS CHRISTIAN SCHOOL,ITSOSENG
600101034,NW,MAKGWE PRIMARY,ITSOSENG
600101069,NW,MANANA INTERMEDIATE,LICHTENBURG
600101080,NW,MAOKANENG PRIMARY,ITSOSENG
600101145,NW,MATLABA PRIMARY,ITSOSENG
600101150,NW,MATLAPE PRIMARY SCHOOL,COLIGNY
600101243,NW,MMUAGABO PRIMARY,ITSOSENG
600101311,NW,MOKAKANA PRIMARY,ITSOSENG
600101390,NW,MORUPISI MIDDLE,ITSOSENG
600101393,NW,MORWENG PRIMARY,VENTERSDORP
600101431,NW,MOTLHAKO PRIMARY,ITSOSENG
600101456,NW,MOTSWAISO PRIMARY,ITSOSENG
600101631,NW,PHATSIMA PRIMARY,LICHTENBURG
600101756,NW,RAPOO PRIMARY SCHOOL,LICHTENBURG
600101801,NW,REGOLOTSWE HIGH,ITSOSENG
600101861,NW,RRAPOO PRIMARY,ITSOSENG
600101958,NW,SENSAKO PRIMARY SCHOOL,LICHTENBURG
600101993,NW,SHUDINTLHE MIDDLE,ITSOSENG
600100905,NW,SHUKRAN PRIMARY,LICHTENBURG
600102060,NW,TAU RAPULANA HIGH,ITSOSENG
600102141,NW,TIRELO PRIMARY FARM,COLIGNY
600102199,NW,TREASURE TROVE PRIMARY,BAKERVILLE
600102231,NW,TSHIAMELO PRIMARY,BIESIESVLEI
600102271,NW,TSWELELOPELE HIGH,ITSOSENG
600105169,NW,YUSUF DADOO MEMORIAL PRIMARY,Kieserville
600100012,NW,AGAPE CHRISTIAN SCHOOL,Potchefstroom
600105368,NW,B.M CHOABI PRIMARY,Potchefstroom
600105379,NW,EXCELSIORS PRIMARY,Klerksdorp
600100829,NW,LAERSKOOL LEEUDORINGSTAD,WOLMARANSSTAD
600101522,NW,LAERSKOOL NOORDVAAL,KLERKSDORP
600101581,NW,LAERSKOOL ORKNEY,KLERKSDORP
600101873,NW,LAERSKOOL SAAMTREK,STILFONTEIN
600105413,NW,MAPLE TREE PRIVATE SCHOOL,
600105378,NW,MOHADIN PRIMARY,POTCHEFSTROOM
600101673,NW,POTCHEFSTROOM CENTRAL SCHOOL,Potchefstroom
600105400,NW,STUDY XPRESS,
600101675,NW,THE HIGH SCHOOL FOR GIRLS POTCHEFSTROOM,Potchefstroom
600102295,NW,VAAL REEFS TECHNICAL HIGH,NULL
600105308,NW,VENTERSDORP GEKOMBINEERDE SKOOL,Ventersdorp
600105348,NW,CHRISTELIKE VOLKSKOOL VRYBURG,Vryburg
600105345,NW,GOITSEONE MANKUROANE PRIMARY SCHOOL,
600105408,NW,LETLHOGILE SECONDARY SCHOOL,HARTSWATER
600105390,NW,SEKATE BOIJANE MAHURA SECONDARY SCHOOL,VRYBURG
600105382,NW,SOLOMON SEOPOSENGWE LEARNING CENTRE,Vryburg
600100006,NW,AARON LETSAPA PRIMARY,MAFIKENG
600100041,NW,BADIBANA SECONDARY,SANNIESHOF
600103614,NW,BAHENTSWE PRIMARY SCHOOL,DELAREYVILLE
600100062,NW,BAKOLOBENG HIGH,DELAREYVILLE
600100152,NW,BOITHAOPO HIGH SCHOOL,MAFIKENG
600100186,NW,BOPANANG PRIMARY SCHOOL,DELAREYVILLE
600100192,NW,BORESETSE PRIMARY SCHOOL,ATAMELANG
600100215,NW,BOTSHELO PRIMARY,DELAREYVILLE
600100233,NW,CHAENA PRIMARY SCHOOL,KRAAIPAN
600100297,NW,DIPATI PRIMARY SCHOOL,DELAREYVILLE
600100334,NW,DUIKERBOS PRIMARY,DELAREYVILLE
600100381,NW,G S PHOI HIGH SCHOOL,MADIBOGO
600100391,NW,GAESEGWE PRIMARY SCHOOL,MADIBOGO
600104075,NW,GA-KHUNWANA HIGH SCHOOL,DELAREYVILLE
600104283,NW,GEORGE MADODA PRIMARY,DELAREYVILLE
600100436,NW,GEYSDORP SECONDARY SCHOOL,DELAREYVILLE
600100455,NW,GOITSEONE PRIMARY SCHOOL,MADIBOGO
600100458,NW,GOO MOLEFI PRIMARY,DELAREYVILLE
600100459,NW,GOO-SELEKA PRIMARY SCHOOL,TSWAING
600100463,NW,GOTHATA MIDDLE SCHOOL,DELAREYVILLE
600100470,NW,GREEN CENTRAL PRIMARY SCHOOL,MADIBOGO
600100533,NW,IKETLEETSENG MIDDLE SCHOOL,MAFIKENG
600100541,NW,IKOPANYENG SECONDARY SCHOOL,SETLAGOLE
600100547,NW,IPAAKANYENG PRIMARY,DELAREYVILLE
600100587,NW,J S MASISI PRIMARY,ATAMELANG
600100609,NW,KABELO PRIMARY SCHOOL,MADIBOGO
600100651,NW,KEJAKILE MIDDLE SCHOOL,DELAREYVILLE
600100654,NW,KELEBOGILE,DELAREYVILLE
600100694,NW,KGOSI SHOPE MIDDLE SCHOOL,SETLAGOLE
600100719,NW,KHUMOSEJO MIDDLE SCHOOL,MADIBOGO
600105066,NW,KOPANELO SECONDARY,KHUNWANA
600100762,NW,KOPELA  PRIMARY SCHOOL,DELAREYVILLE
600100781,NW,KUNANA PRIMARY,DELAREYVILLE
600100791,NW,KWENA THAKADU PRIMARY,DELAREYVILLE
600100796,NW,LABA PRIMARY,SANNIESHOF
600100265,NW,LAERSKOOL DELAREYVILLE,DELAREYVILLE
600100872,NW,LERUNTSE LESEDI SECONDARY,ATAMELANG
600100896,NW,LETSAPA PRIMARY SCHOOL,MAFIKENG
600100915,NW,LOGAGA PRIMARY SCHOOL,DELAREYVILLE
600101204,NW,M K MOETI PRIMARY SCHOOL,MADIBOGO
600104057,NW,MADIBOGO HIGH SCHOOL,MADIBOGO
600100972,NW,MADIBOGO-BATLHAPING PRIMARY SCHOOL,MADIBOGO
600100973,NW,MADIBOGO-PAN PRIMARY SCHOOL,MADIBOGO
600101046,NW,MALEBOGO PRIMARY SCHOOL,SETLAGOLE
600101068,NW,MANAMOLELA PRIMARY SCHOOL,Atamelang
600101116,NW,MAROTSE PRIMARY,ATAMELANG
600101139,NW,MATEANE PRIMARY SCHOOL,KOPELA
600101209,NW,MMADISEBO PRIMARY SCHOOL,MADIBOGO
600101281,NW,MOFUFUTSO PRIMARY,DELAREYVILLE
600101286,NW,MOGAWANE COMMERCIAL HIGH SCHOOL,ATAMELANG
600101287,NW,MOGAWANE MOSHOETTE PRIMARY SCHOOL,DELAREYVILLE
600101312,NW,MOKALA PRIMARY SCHOOL,Setlagole
600101329,NW,MOKOPE PRIMARY,ATAMELANG
600101403,NW,MOSHOETE II PRIMARY SCHOOL,DELAREYVILLE
600101428,NW,MOTLHABANE PRIMARY,Mafikeng
600101453,NW,MOTSITLANE PRIMARY SCHOOL,MADIBOGO
600101524,NW,NOTO SECONDARY SCHOOL,DELAREYVILLE
600101554,NW,OBUSITSE MIDDLE SCHOOL,MADIBOGO
600104097,NW,ONKABETSE THUTO COMMERICAL AND TECHNICAL HIGH,SETLAGOLE
600101594,NW,PAAUWKOP INTERMEDIATE,PAAWKOPFARM
600101632,NW,PHATSIMA HIGH SCHOOL,ATAMELANG
600100170,NW,RAKGWEDI-BOKANG SECONDARY SCHOOL,DELAREYVILLE
600101714,NW,RAMABESA PRIMARY SCHOOL,MADIBOGO
600101715,NW,RAMADIANE PRIMARY,SANNIESHOF
600101734,NW,RAMOKONYANE MIDDLE SCHOOL,ATAMELANG
600101765,NW,RATLOU PRIMARY SCHOOL,DELAREYVILLE
600105314,NW,REATLEGILE PRIMARY SCHOOL,Delareyville
600101935,NW,SEKGORO PRIMARY,TSWAING
600101961,NW,SENWAMATSANA PRIMARY SCHOOL,SETLAGOLE
600101970,NW,SERITE MOSHOETE COMBINED SCHOOL,DELAREYVILLE
600101977,NW,SETLAGOLE PRIMARY SCHOOL,SETLAGOLE
600102001,NW,SIONE MIDDLE SCHOOL,TSWAING
600102074,NW,THABASIONE PRIMARY SCHOOL,TSWAING
600102092,NW,THEBEYAME PRIMARY SCHOOL,DELAREYVILLE
600102098,NW,THIPANYANE  PRIMARY  SCHOOL,DELAREYVILLE
600102115,NW,THUSANO JUNIOR SECONDARY SCHOOL,ATAMELANG
600102121,NW,THUTLWANE PRIMARY SCHOOL,MADIBOGO
600102161,NW,TLHAKAJENG PRIMARY SCHOOL,MAFIKENG
600102263,NW,TSOGANG PRIMARY SCHOOL,MADIBENG
600102290,NW,UPPER SETLAGOLE PRIMARY,MADIBOGO
600102292,NW,UTLWANANG BAROLONG HIGH,MADIBOGO
600100033,NW,ATAMELANG PRIMARY SCHOOL,PAMPIERSTAD
600100049,NW,BAGA-MAIDI PRIMARY,HARTSWATER
600100053,NW,BAISITSE PRIMARY,TAUNG
600100058,NW,BAKANG  INTERMEDIATE SCHOOL,HARTSWATER
600100094,NW,BATLHAPING HIGH SCHOOL,Town
600100116,NW,BLOEMHOF PRIMARY,BLOEMHOF
600100135,NW,BOGOSING SECONDARY SCHOOL,MAPHOITSILE
600100142,NW,BOIKUTLO PRIMARY SCHOOL,TAUNG
600105131,NW,BOITUMELONG,BLOEMHOF
600100256,NW,DAUMAS MIDDLE,PAMPIERSTAD
600100362,NW,ETEBARE   PRIMARY SCHOOL,LOSASANENG
600100384,NW,GABOBIDIWE  HIGH SCHOOL,NORLIM
600100399,NW,GALESHEWE    PRIMARY   SCHOOL,MAGOGONG
600100409,NW,GANOKE  PRIMARY SCHOOL,NORLIM
600100413,NW,GAOPALELWE SENIOR SECONDARY SCHOOL,BLOEMHOF
600100427,NW,GATAOTE  PRIMARY SCHOOL,WARRENTON
600100431,NW,GEKOMBINEERDE SKOOL BLOEMHOF,BLOEMHOF
600100239,NW,GEKOMBINEERDE SKOOL CHRISTIANA,CHRISTIANA
600100432,NW,GELUKSOORD,CHRISTIANA
600100445,NW,GOBOPAMANG PRIMARY,HARTSWATER
600100489,NW,HARTSFONTEIN,BLOEMHOF
600100490,NW,HARTSRIVIER PRIMARY,PAMPIERSTAD
600100539,NW,IKHUTSENG PRIMARY SCHOOL,TAUNG
600100548,NW,IPELAFATSENG MIDDLE,TAUNG
600100604,NW,JOSEPH SAKU SECONDARY,MAGOGONG
600100637,NW,KEBINELANG MIDDLE,MANTHE
600100644,NW,KEEMEMANG PRIMARY,HARTSWATER
600100663,NW,KERETETSE MIDDLE SCHOOL,TAUNG
600100665,NW,KESEOKILE SECONDARY,KHUDULTOU
600100697,NW,KGOSIETSILE LETHOLA HIGH SCHOOL,TAUNG
600100698,NW,KGOSIKEEHE PRIMARY,TAUNG STATION
600100748,NW,KOKOMENG PRIMARY,KOKOMENG
600100758,NW,KOPANANG PRIMARY,MAGOGONG
600100770,NW,KROMELLENBOOG,BEEFMASTER FEED LOT
600100789,NW,KWALA-KITSO PRIMARY SCHOOL,CHRISTIANA
600100797,NW,LABOJANG,BLOEMHOF
600100819,NW,LE RONA,CHRISTIANA
600100853,NW,LEKWENE   PRIMARY SCHOOL,NORLIM
600104016,NW,LESANG KASIENYANE PRIMARY,TAUNG STATION
600100919,NW,LOKGABENG   PRIMARY,TAUNG
600100977,NW,MADIPELESA PRIMARY,TAUNG STATION
600100979,NW,MADITHAMAGA PRIMARY,PAMPIERSTAD
600101015,NW,MAJEAKGORO PRIMARY SCHOOL,PAMPIERSTAD
600101016,NW,MAJENG HIGH SCHOOL,KGOMOTSO
600101024,NW,MAKGETHE MIDDLE,TAUNG
600101051,NW,MALEPE SECONDARY,TAUNG
600101065,NW,MAMMUTLA PRIMARY,TAUNG
600105077,NW,MAMMUTLA SECONDARY,HARTSWATER
600101071,NW,MANKUROANE TECH/COMM COMBINED,TAUNG
600101075,NW,MANTHE  PRIMARY SCHOOL,MANTHE
600101088,NW,MAPHOITSILE PRIMARY SCHOOL,TAUNG STATION
600101093,NW,MARANATHA PRIMARY SCHOOL,TAUNG
600101113,NW,MAROPE PRIMARY,TAUNG STATION
600101152,NW,MATLHAJANENG PRIM SCHOOL,BLOEMHOF
600101144,NW,MATLHARE MOHOLO PRIMARY SCHOOL,PAMPIERSTAD
600101165,NW,MATSHENG PRIMARY SCHOOL,TAUNG
600101232,NW,MMATLAKITSO PRIMARY SCHOOL,PAMPIERSTAD
600101302,NW,MOHITLHI MIDDLE SCHOOL,TAUNG STATION
600101314,NW,MOKASA PRIMARY,Mokasa I
600101324,NW,MOKGOSI PRIMARY,MAPHOITSILE
600101340,NW,MOLELEMA PRIMARY SCHOOL,TAUNG STATION
600101362,NW,MONTHUSI PRIMARY SCHOOL,CHRISTIANA
600101404,NW,MOSHOSHO PRIMARY,TAUNG
600101419,NW,MOTHELESI  SECONDARY,TAUNG
600101504,NW,NHOLE PRIMARY,TAUNG
600101529,NW,NTHAPELANG PRIMARY,TAUNG STATION
600101560,NW,OKETSANG  PRIMARY SCHOOL,TAUNG
600101561,NW,OLEBILE PRIMARY,TAUNG
600101570,NW,ONALERONA PRIMARY SCHOOL,TAUNG
600101606,NW,PELONNGWE PRIMARY SCHOOL,TAUNG
600101610,NW,PELOTSHWEU MIDDLE SCHOOL,NORLIM
600101590,NW,PH MOEKETSI AGRICULTURAL HIGH SCHOOL,TAUNG
600101629,NW,PHATLHANYANE PRIMARY,TAUNG STATION
600101653,NW,PINAGARE HIGH,TAUNG
600101657,NW,PITSONG PRIMARY,TAUNG
600101664,NW,POLOKOETSILE PRIMARY SCHOOL,LEKUNG
600101698,NW,RABODIGELO PRIMARY SCHOOL,TAUNG
600100361,NW,REBONESEDIBA INTERMEDIATE,SEODING
600101788,NW,REDUETSWE PRIMARY,TAUNG
600101792,NW,REEMEKATHATA SECONDARY,HARTSWATER
600101805,NW,REIKAGILE MIDDLE,TAUNG
600101819,NW,REIVILO COMBINED SCHOOL,REIVILO
600101818,NW,REIVILO SECONDARY,REIVILO
600101826,NW,RELEMOGILE MIDDLE SCHOOL,GREATER TAUNG
600101846,NW,RETSHEGEDITSE PRIMARY SCHOOL,GREATER TAUNG
600104078,NW,SACRED HEART COMBINED,GREATER TAUNG
600105132,NW,SEABO HIGH,Taung
600101899,NW,SEDIBATHUTO  PRIMARY  SCHOOL,GREATER TAUNG
600101927,NW,SEILE PRIMARY,TAUNG STATION
600101938,NW,SEKHING PRIMARY,GREATER TAUNG
600101949,NW,SELEKENG PRIMARY SCHOOL,GREATER TAUNG
600101963,NW,SEOLESENG MIDDLE SCHOOL,GREATER TAUNG
600101968,NW,SERASENGWE  PRIMARY,GREATER TAUNG
600101992,NW,SHALENG PRIMARY SCHOOL,GREATER TAUNG
600102000,NW,SINAI STATE SCHOOL,SCHEIZER RENEKE
600102025,NW,ST PAUL'S HIGH SCHOOL,TAUNG
600102024,NW,ST. PAULS PRIMARY SCHOOL,TAUNG
600102073,NW,THABASIKWA SECONDARY SCHOOL,GREATER TAUNG
600102085,NW,THAMAGANE PRIMARY SCHOOL,BLOEMHOF
600102088,NW,THATE MOLATLHWA MIDDLE,TAUNG
600102120,NW,THUSOETSILE MIDDLE SCHOOL,PAMPIERSTAD
600102125,NW,THUTO NEO PRIMARY,GREATER TAUNG
600103604,NW,THUTO-LORE SECONDARY SCHOOL,BLOEMHOF
600102198,NW,TOTONYANE SECONDARY SCHOOL,GREATER TAUNG
600102207,NW,TSELAATHUTO MIDDLE,GREATER TAUNG
600102212,NW,TSHABELANG PRIMARY SCHOOL,GREATER TAUNG
600102226,NW,TSHENOLO,BLOEMHOF
600105065,NW,TSHEPANG THUTO PRIMARY,REIVILO
600102238,NW,TSHIPO MANGWEGAPE PRIMARY,TAUNG
600102259,NW,TSHWARANGTHATA PRIMARY,GREATER TAUNG
600102298,NW,VAALOEWER GEKOMBINEERDE SKOOL,BLOEMHOF
600102328,NW,WALTER LETSIE HIGH,GREATER TAUNG
600100013,NW,AGELELANG THUTO PRIMARY,MOROKWENG
600100070,NW,BANABOTLHE  PRIMARY,MDIHATSHWE
600100071,NW,BANCHO PRIMARY,MOROKWENG
600100078,NW,BARAKILE PRIMARY SCHOOL,MOROKWENG
600100176,NW,BONA BONA PRIMARY SCHOOL,MOROKWENG
600100191,NW,BORE MIDDLE,GANYESA
600105079,NW,BOTSALANO,MOROKWENG
600100219,NW,BRAY INTERMEDIATE,BRAY
600100301,NW,DIPODI PRIMARY,GANYESA
600104046,NW,DISIPI  INTERMEDIATE,KAGISANO
600100311,NW,DITEHO SECONDARY,MOROKWENG
600100342,NW,EBENEZER CHRISTIAN PRIMARY,MOLOPO
600100344,NW,ECKRON PRIMARY,GANYESA
600100347,NW,EDUCAR PRIMARY,POMFRET
600100388,NW,GAEGANE PRIMARY,KAGISANO
600100390,NW,GAEONALE PRIMARY,SOUTHEY
600104017,NW,GAMONCHONYANE PRIMARY,TSEOGE
600100411,NW,GANYESA PRIMARY,GANYESA
600100498,NW,HIKANE PRIMARY SCHOOL,MOROKWENG
600100518,NW,HUHUDI HIGH SCHOOL,GANYESA
600100576,NW,ITSHOLETSENG MIDDLE,KAGISANO
600100613,NW,KAKANYO PRIMARY SCHOOL,SOUTHEY
600100624,NW,KAMOGELO PRIMARY,KAGISANO
600100635,NW,KATLARELO PRIMARY,VRYBURG
600100645,NW,KEGAKILWE PRIMARY,VRYBURG
600100648,NW,KEIPATILE PRIMARY SCHOOL,MOROKWENG
600104014,NW,KGALALELO PRIMARY FARM SCHOOL,MOLOPO
600100681,NW,KGOKGOLE PRIMARY,KAGISANO
